PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.47847847847847846,0.9999678245016941,0.9784007538761903,0.9409061327290414
0.4804804804804805,0.9999684990342557,0.9787343867510809,0.942091586467576
0.4824824824824825,0.9999691574437691,0.9790622907101111,0.9432534541913999
0.4844844844844845,0.9999698001641355,0.9793845738182947,0.9443921840019491
0.48648648648648646,0.9999704276162489,0.9797013419289057,0.9455082165695436
0.48848848848848847,0.9999710402084264,0.9800126987319168,0.9466019852072431
0.4904904904904905,0.9999716383368233,0.9803187458013223,0.9476739159463884
0.4924924924924925,0.9999722223858326,0.9806195826413728,0.9487244276136751
0.4944944944944945,0.9999727927284702,0.9809153067317452,0.949753931909612
0.4964964964964965,0.9999733497267471,0.9812060135716744,0.9507628334882241
0.4984984984984985,0.9999738937320272,0.981491796723072,0.9517515300378674
0.5005005005005005,0.9999744250853729,0.9817727478526544,0.9527204123630273
0.5025025025025025,0.9999749441178787,0.9820489567731047,0.9536698644669814
0.5045045045045045,0.9999754511509918,0.9823205114832905,0.9546002636352101
0.5065065065065065,0.9999759464968233,0.9825874982075613,0.9555119805194467
0.5085085085085085,0.9999764304584464,0.9828500014341464,0.956405379222264
0.5105105105105106,0.9999769033301859,0.9831081039526731,0.9572808173820969
0.5125125125125125,0.9999773653978961,0.98336188689083,0.9581386462586108
0.5145145145145145,0.9999778169392299,0.9836114297501912,0.9589792108183246
0.5165165165165165,0.999978258223899,0.9838568104412244,0.9598028498204069
0.5185185185185185,0.9999786895139233,0.9840981053175004,0.9606098959025636
0.5205205205205206,0.9999791110638737,0.9843353892091238,0.9614006756669466
0.5225225225225225,0.9999795231211054,0.9845687354554037,0.9621755097660066
0.5245245245245245,0.9999799259259832,0.984798215936781,0.9629347129882303
0.5265265265265265,0.9999803197120998,0.985023901106031,0.9636785943436935
0.5285285285285285,0.9999807047064859,0.9852458600187579,0.9644074571493744
0.5305305305305306,0.9999810811298137,0.985464160363199,0.9651215991141701
0.5325325325325325,0.9999814491965928,0.9856788684893526,0.9658213124235644
0.5345345345345345,0.9999818091153608,0.9858900494374487,0.9665068838238983
0.5365365365365365,0.9999821610888657,0.9860977669657752,0.9671785947061959
0.5385385385385385,0.9999825053142437,0.9863020835778762,0.9678367211895047
0.5405405405405406,0.9999828419831902,0.9865030605491374,0.9684815342037084
0.5425425425425425,0.9999831712821255,0.9867007579527723,0.969113299571776
0.5445445445445445,0.9999834933923546,0.9868952346852241,0.9697322780914118
0.5465465465465466,0.9999838084902222,0.9870865484909958,0.9703387256160741
0.5485485485485485,0.999984116747262,0.9872747559869233,0.970932893135332
0.5505505505505506,0.9999844183303416,0.987459912685905,0.9715150268545337
0.5525525525525525,0.9999847134018024,0.9876420730200981,0.9720853682737598
0.5545545545545546,0.999985002119595,0.9878212903635967,0.9726441542660381
0.5565565565565566,0.9999852846374093,0.9879976170546031,0.9731916171547985
0.5585585585585585,0.9999855611048024,0.9881711044171041,0.9737279847905486
0.5605605605605606,0.9999858316673204,0.9883418027820635,0.9742534806267509
0.5625625625625625,0.9999860964666166,0.9885097615081427,0.9747683237948865
0.5645645645645646,0.9999863556405671,0.9886750290019607,0.9752727291786906
0.5665665665665666,0.999986609323381,0.9888376527379027,0.9757669074875446
0.5685685685685685,0.9999868576457084,0.9889976792774909,0.9762510653290168
0.5705705705705706,0.9999871007347441,0.9891551542883239,0.9767254052805375
0.5725725725725725,0.9999873387143281,0.9893101225625982,0.9771901259602023
0.5745745745745746,0.9999875717050438,0.9894626280352188,0.977645422096694
0.5765765765765766,0.9999877998243115,0.9896127138015112,0.9780914845983181
0.5785785785785785,0.9999880231864805,0.989760422134541,0.9785285006211447
0.5805805805805806,0.9999882419029169,0.9899057945020535,0.9789566536362543
0.5825825825825826,0.9999884560820901,0.9900488715830391,0.9793761234960816
